LocalCol;TimeCol;PLC1_AI_FT_PORT_IST;PLC1_AI_POS_GETTO1;PLC1_AI_PT_LINEA;PLC1_AI_POT_ATTIVA;PLC1_AI_LT_BACINO;PLC1_AI_LT_BACINO2;FREE6;FREE7;FREE8;FREE9;FREE10;FREE11;FREE12;FREE13;FREE14;FREE15;FREE16;FREE17;FREE18;FREE19;Info
;;MISURATORE DI PORTATA [EW168];POSIZIONE GETTO 1 [EW64];PRESSIONE ACQUA DI LINEA [EW166];G1 : Potenza attiva prodotta Turbina [STRUMENTO];LIVELLO ALL'OPERA DI PRESA [PlcOperaP];LIVELLO CA PREVITALI [PlcCaPrevitali];;;;;;;;;;;;;;;
12/01/2023 06:25:00;12/01/2023 05:25:00;17,3385;16,9388;32,309;41,4384;37,5799;22,0909;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12/01/2023 06:26:00;12/01/2023 05:26:00;19,1041;18,695;32,2425;46,8768;37,6856;22,0909;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12/01/2023 06:27:00;12/01/2023 05:27:00;21,1681;20,1782;32,1108;53,0472;37,7939;22,0909;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12/01/2023 06:28:00;12/01/2023 05:28:00;23,3956;22,2033;32,0255;59,4756;37,4309;22,0882;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12/01/2023 06:29:00;12/01/2023 05:29:00;24,0945;22,2033;32,0182;59,5836;35,8597;22,0557;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12/01/2023 06:30:00;12/01/2023 05:30:00;24,5195;22,4723;31,9922;61,3008;35,8597;22,0435;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12/01/2023 06:31:00;12/01/2023 05:31:00;24,0413;20,5816;32,1557;55,4028;34,1015;22,0435;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12/01/2023 06:32:00;12/01/2023 05:32:00;21,2499;18,422;32,338;47,6076;34,1015;22,0435;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12/01/2023 06:33:00;12/01/2023 05:33:00;20,0564;18,422;32,2714;47,4744;35,4885;22,0435;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12/01/2023 06:34:00;12/01/2023 05:34:00;19,4434;17,8841;32,3322;44,8404;35,7676;22,0435;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12/01/2023 06:35:00;12/01/2023 05:35:00;19,2513;18,422;32,2873;47,2428;37,5122;22,0435;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12/01/2023 06:36:00;12/01/2023 05:36:00;20,4243;19,0984;32,2222;49,752;36,5992;22,0205;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12/01/2023 06:37:00;12/01/2023 05:37:00;21,0864;19,5018;32,1427;51,126;35,9518;22,0395;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12/01/2023 06:38:00;12/01/2023 05:38:00;21,0659;19,5018;32,1788;51,3372;36,6941;21,9988;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12/01/2023 06:39:00;12/01/2023 05:39:00;21,9161;20,1782;32,0862;53,3664;35,7676;21,9975;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12/01/2023 06:40:00;12/01/2023 05:40:00;21,724;19,3832;32,1904;50,964;35,4641;21,9623;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12/01/2023 06:41:00;12/01/2023 05:41:00;20,9433;18,695;32,2193;48,6132;34,8411;21,9514;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12/01/2023 06:42:00;12/01/2023 05:42:00;18,8834;16,6066;32,4262;40,1952;34,5647;21,9514;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12/01/2023 06:43:00;12/01/2023 05:43:00;17,6818;15,8867;32,4884;37,8456;35,2989;21,9514;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12/01/2023 06:44:00;12/01/2023 05:44:00;16,9625;16,5314;32,3756;39,432;37,6151;21,9433;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12/01/2023 06:45:00;12/01/2023 05:45:00;18,9938;18,695;32,2352;47,394;37,8942;21,9514;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12/01/2023 06:46:00;12/01/2023 05:46:00;21,4624;20,9376;32,0211;55,7064;38,2626;21,9054;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12/01/2023 06:47:00;12/01/2023 05:47:00;23,3057;21,527;31,985;57,9444;36,415;21,9054;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12/01/2023 06:48:00;12/01/2023 05:48:00;23,4446;21,527;31,9951;58,0212;35,2122;21,8972;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12/01/2023 06:49:00;12/01/2023 05:49:00;22,5046;19,3674;32,1875;51,9072;33,6978;21,8593;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12/01/2023 06:50:00;12/01/2023 05:50:00;19,6395;16,9388;32,3365;40,8384;33,3619;21,8593;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12/01/2023 06:51:00;12/01/2023 05:51:00;17,3058;16,2466;32,3929;38,2872;35,3152;21,8593;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12/01/2023 06:52:00;12/01/2023 05:52:00;17,1055;16,1675;32,3886;38,1828;36,2173;21,8593;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12/01/2023 06:53:00;12/01/2023 05:53:00;17,0892;16,128;32,3814;38,472;36,136;21,8593;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12/01/2023 06:54:00;12/01/2023 05:54:00;17,7963;17,3422;32,2381;42,888;37,1546;21,8593;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12/01/2023 06:55:00;12/01/2023 05:55:00;18,348;17,6468;32,2049;44,2728;36,4367;21,8593;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12/01/2023 06:56:00;12/01/2023 05:56:00;18,9243;17,9593;32,2338;44,8872;36,136;21,8593;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12/01/2023 06:57:00;12/01/2023 05:57:00;19,5169;18,695;32,1557;47,1528;36,8999;21,8593;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12/01/2023 06:58:00;12/01/2023 05:58:00;20,3221;19,0984;32,0674;48,9756;35,6944;21,8593;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12/01/2023 06:59:00;12/01/2023 05:59:00;19,8071;17,2078;32,2569;44,178;33,3511;21,8593;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12/01/2023 07:00:00;12/01/2023 06:00:00;16,8848;15,1827;32,4334;33,7488;34,004;21,8593;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12/01/2023 07:01:00;12/01/2023 06:01:00;15,0048;14,5103;32,3929;31,3608;33,2698;21,8593;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12/01/2023 07:02:00;12/01/2023 06:02:00;14,8536;14,5103;32,3582;30,7584;33,0856;21,8593;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12/01/2023 07:03:00;12/01/2023 06:03:00;14,6696;14,5103;32,3495;31,1016;33,5489;21,8593;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12/01/2023 07:04:00;12/01/2023 06:04:00;14,7514;14,5103;32,3495;30,9876;33,5732;21,8593;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12/01/2023 07:05:00;12/01/2023 06:05:00;14,6002;14,5103;32,3452;30,654;32,5303;21,8593;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12/01/2023 07:06:00;12/01/2023 06:06:00;14,8576;14,5103;32,2917;30,522;32,5303;21,8593;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12/01/2023 07:07:00;12/01/2023 06:07:00;14,7759;14,5103;32,2729;30,7704;30,3088;21,8593;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12/01/2023 07:08:00;12/01/2023 06:08:00;14,6901;14,5103;32,2367;30,9792;29,3417;21,8254;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12/01/2023 07:09:00;12/01/2023 06:09:00;14,6696;14,5103;32,1947;30,7404;25,8768;21,8173;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12/01/2023 07:10:00;12/01/2023 06:10:00;14,5675;14,5103;32,1904;30,6504;23,9317;21,8173;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
