"VarName";"TimeString";"VarValue";"Validity";"Time_ms"
"Pressione_FTP";"11/08/2022 14:51:33";27,25273;1;44784619126,2963
"CosPhi_FTP";"11/08/2022 14:51:33";0,9997;1;44784619126,2963
"Portata_FTP";"11/08/2022 15:06:33";34,1258;1;44784629543,0787
"Potenza_FTP";"11/08/2022 15:06:33";61,4345;1;44784629543,0787
"Pressione_FTP";"11/08/2022 15:06:33";27,24909;1;44784629543,0787
"CosPhi_FTP";"11/08/2022 15:06:33";0,9998;1;44784629543,0787
"Portata_FTP";"11/08/2022 15:21:33";34,11671;1;44784639959,5255
"Potenza_FTP";"11/08/2022 15:21:33";61,7915;1;44784639959,5255
"Pressione_FTP";"11/08/2022 15:21:33";27,34727;1;44784639959,5255
"CosPhi_FTP";"11/08/2022 15:21:33";0,9997;1;44784639959,5255
"Portata_FTP";"11/08/2022 15:36:33";34,13942;1;44784650376,956
"Potenza_FTP";"11/08/2022 15:36:33";61,6015;1;44784650376,956
"Pressione_FTP";"11/08/2022 15:36:33";27,32182;1;44784650376,956
"CosPhi_FTP";"11/08/2022 15:36:33";0,9998;1;44784650376,956
"Portata_FTP";"11/08/2022 15:51:33";34,06676;1;44784660793,3796
"Potenza_FTP";"11/08/2022 15:51:33";61,378;1;44784660793,3796
"Pressione_FTP";"11/08/2022 15:51:33";27,32545;1;44784660793,3796
"CosPhi_FTP";"11/08/2022 15:51:33";0,9998;1;44784660793,3796
"Portata_FTP";"11/08/2022 16:06:33";34,06903;1;44784671210,5093
"Potenza_FTP";"11/08/2022 16:06:33";61,5295;1;44784671210,5093
"Pressione_FTP";"11/08/2022 16:06:33";27,28909;1;44784671210,5093
"CosPhi_FTP";"11/08/2022 16:06:33";0,9998;1;44784671210,5093
"Portata_FTP";"11/08/2022 16:21:33";34,17802;1;44784681626,7708
"Potenza_FTP";"11/08/2022 16:21:33";61,619;1;44784681626,7708
"Pressione_FTP";"11/08/2022 16:21:33";27,32;1;44784681626,7708
"CosPhi_FTP";"11/08/2022 16:21:33";0,9997;1;44784681626,7708
"Portata_FTP";"11/08/2022 16:36:33";34,18029;1;44784692043,9583
"Potenza_FTP";"11/08/2022 16:36:33";61,7855;1;44784692043,9583
"Pressione_FTP";"11/08/2022 16:36:33";27,28727;1;44784692043,9583
"CosPhi_FTP";"11/08/2022 16:36:33";0,9998;1;44784692043,9583
"Portata_FTP";"11/08/2022 16:51:33";34,11898;1;44784702460,9954
"Potenza_FTP";"11/08/2022 16:51:33";61,385;1;44784702460,9954
"Pressione_FTP";"11/08/2022 16:51:33";27,30182;1;44784702460,9954
"CosPhi_FTP";"11/08/2022 16:51:33";0,9998;1;44784702460,9954
"Portata_FTP";"11/08/2022 17:06:33";34,15077;1;44784712877,6389
"Potenza_FTP";"11/08/2022 17:06:33";61,2395;1;44784712877,6389
"Pressione_FTP";"11/08/2022 17:06:33";27,16;1;44784712877,6389
"CosPhi_FTP";"11/08/2022 17:06:33";0,9997;1;44784712877,6389
"Portata_FTP";"11/08/2022 17:21:33";34,16667;1;44784723295
"Potenza_FTP";"11/08/2022 17:21:33";61,663;1;44784723295
"Pressione_FTP";"11/08/2022 17:21:33";27,33455;1;44784723295
"CosPhi_FTP";"11/08/2022 17:21:33";0,9997;1;44784723295
"Portata_FTP";"11/08/2022 17:36:33";34,13942;1;44784733711,2847
"Potenza_FTP";"11/08/2022 17:36:33";61,3085;1;44784733711,2847
"Pressione_FTP";"11/08/2022 17:36:33";27,28;1;44784733711,2847
"CosPhi_FTP";"11/08/2022 17:36:33";0,9997;1;44784733711,2847
"Portata_FTP";"11/08/2022 17:51:33";34,06222;1;44784744128,4722
"Potenza_FTP";"11/08/2022 17:51:33";61,604;1;44784744128,4722
"Pressione_FTP";"11/08/2022 17:51:33";27,27636;1;44784744128,4722
"CosPhi_FTP";"11/08/2022 17:51:33";0,9997;1;44784744128,4722
"Portata_FTP";"11/08/2022 18:06:33";34,59128;1;44784754546,1111
"Potenza_FTP";"11/08/2022 18:06:33";64,3265;1;44784754546,1111
"Pressione_FTP";"11/08/2022 18:06:33";28,07637;1;44784754546,1111
"CosPhi_FTP";"11/08/2022 18:06:33";0,9988;1;44784754546,1111
"Portata_FTP";"11/08/2022 18:21:33";34,49591;1;44784764962,3611
"Potenza_FTP";"11/08/2022 18:21:33";64,6575;1;44784764962,3611
"Pressione_FTP";"11/08/2022 18:21:33";27,99636;1;44784764962,3611
"CosPhi_FTP";"11/08/2022 18:21:33";0,9986;1;44784764962,3611
"Portata_FTP";"11/08/2022 18:36:33";34,59809;1;44784775379,8264
"Potenza_FTP";"11/08/2022 18:36:33";64,41;1;44784775379,8264
"Pressione_FTP";"11/08/2022 18:36:33";28,04;1;44784775379,8264
"CosPhi_FTP";"11/08/2022 18:36:33";0,9986;1;44784775379,8264
"Portata_FTP";"11/08/2022 18:51:33";33,98502;1;44784785796,6551
"Potenza_FTP";"11/08/2022 18:51:33";60,685;1;44784785796,6551
"Pressione_FTP";"11/08/2022 18:51:33";27,09455;1;44784785796,6551
"CosPhi_FTP";"11/08/2022 18:51:33";0,9998;1;44784785796,6551
"Portata_FTP";"11/08/2022 19:06:33";33,94187;1;44784796213,4144
"Potenza_FTP";"11/08/2022 19:06:33";60,3175;1;44784796213,4144
"Pressione_FTP";"11/08/2022 19:06:33";27,06909;1;44784796213,4144
"CosPhi_FTP";"11/08/2022 19:06:33";0,9998;1;44784796213,4144
"Portata_FTP";"11/08/2022 19:21:33";33,88965;1;44784806630,2894
"Potenza_FTP";"11/08/2022 19:21:33";60,2595;1;44784806630,2894
"Pressione_FTP";"11/08/2022 19:21:33";27,05637;1;44784806630,2894
"CosPhi_FTP";"11/08/2022 19:21:33";0,9991;1;44784806630,2894
"Portata_FTP";"11/08/2022 19:36:33";33,92598;1;44784817047,3727
"Potenza_FTP";"11/08/2022 19:36:33";60,1975;1;44784817047,3727
"Pressione_FTP";"11/08/2022 19:36:33";27,05273;1;44784817047,3727
"CosPhi_FTP";"11/08/2022 19:36:33";0,9998;1;44784817047,3727
"Portata_FTP";"11/08/2022 19:51:33";34,03724;1;44784827463,4606
"Potenza_FTP";"11/08/2022 19:51:33";60,434;1;44784827463,4606
"Pressione_FTP";"11/08/2022 19:51:33";27,08;1;44784827463,4606
"CosPhi_FTP";"11/08/2022 19:51:33";0,9998;1;44784827463,4606
"Portata_FTP";"11/08/2022 20:06:33";33,84196;1;44784837880,8333
"Potenza_FTP";"11/08/2022 20:06:33";60,286;1;44784837880,8333
"Pressione_FTP";"11/08/2022 20:06:33";27,04182;1;44784837880,8333
"CosPhi_FTP";"11/08/2022 20:06:33";0,9999;1;44784837880,8333
"Portata_FTP";"11/08/2022 20:21:33";33,92598;1;44784848297,4306
"Potenza_FTP";"11/08/2022 20:21:33";61,0505;1;44784848297,4306
"Pressione_FTP";"11/08/2022 20:21:33";27,10364;1;44784848297,4306
"CosPhi_FTP";"11/08/2022 20:21:33";0,9998;1;44784848297,4306
"Portata_FTP";"11/08/2022 20:36:33";33,87148;1;44784858713,6921
"Potenza_FTP";"11/08/2022 20:36:33";60,534;1;44784858713,6921
"Pressione_FTP";"11/08/2022 20:36:33";27,08182;1;44784858713,6921
"CosPhi_FTP";"11/08/2022 20:36:33";0,9998;1;44784858713,6921
"Portata_FTP";"11/08/2022 20:51:33";33,94868;1;44784869130,8449
"Potenza_FTP";"11/08/2022 20:51:33";60,673;1;44784869130,8449
"Pressione_FTP";"11/08/2022 20:51:33";27,12909;1;44784869130,8449
"CosPhi_FTP";"11/08/2022 20:51:33";0,9998;1;44784869130,8449
"Portata_FTP";"11/08/2022 21:06:33";33,94187;1;44784879547,8125
"Potenza_FTP";"11/08/2022 21:06:33";60,625;1;44784879547,8125
"Pressione_FTP";"11/08/2022 21:06:33";27,10546;1;44784879547,8125
"CosPhi_FTP";"11/08/2022 21:06:33";0,9998;1;44784879547,8125
"Portata_FTP";"11/08/2022 21:21:33";33,55359;1;44784889964,6528
"Potenza_FTP";"11/08/2022 21:21:33";57,827;1;44784889964,6528
"Pressione_FTP";"11/08/2022 21:21:33";26,52;1;44784889964,6528
"CosPhi_FTP";"11/08/2022 21:21:33";0,9999;1;44784889964,6528
"Portata_FTP";"11/08/2022 21:36:33";33,59219;1;44784900381,4583
"Potenza_FTP";"11/08/2022 21:36:33";57,852;1;44784900381,4583
"Pressione_FTP";"11/08/2022 21:36:33";26,55455;1;44784900381,4583
"CosPhi_FTP";"11/08/2022 21:36:33";0,9998;1;44784900381,4583
"Portata_FTP";"11/08/2022 21:51:33";33,65804;1;44784910798,6343
"Potenza_FTP";"11/08/2022 21:51:33";58,072;1;44784910798,6343
"Pressione_FTP";"11/08/2022 21:51:33";26,54546;1;44784910798,6343
"CosPhi_FTP";"11/08/2022 21:51:33";0,9999;1;44784910798,6343
"Portata_FTP";"11/08/2022 22:06:33";33,56494;1;44784921215,4051
"Potenza_FTP";"11/08/2022 22:06:33";58,6435;1;44784921215,4051
"Pressione_FTP";"11/08/2022 22:06:33";26,63273;1;44784921215,4051
"CosPhi_FTP";"11/08/2022 22:06:33";0,9999;1;44784921215,4051
"Portata_FTP";"11/08/2022 22:21:33";33,64896;1;44784931633,1134
"Potenza_FTP";"11/08/2022 22:21:33";57,92;1;44784931633,1134
"Pressione_FTP";"11/08/2022 22:21:33";26,51818;1;44784931633,1134
"CosPhi_FTP";"11/08/2022 22:21:33";0,9999;1;44784931633,1134
"Portata_FTP";"11/08/2022 22:36:33";33,72389;1;44784942049,2245
"Potenza_FTP";"11/08/2022 22:36:33";58,3355;1;44784942049,2245
"Pressione_FTP";"11/08/2022 22:36:33";26,57637;1;44784942049,2245
"CosPhi_FTP";"11/08/2022 22:36:33";0,9998;1;44784942049,2245
"Portata_FTP";"11/08/2022 22:51:33";33,63306;1;44784952465,6134
"Potenza_FTP";"11/08/2022 22:51:33";58,0895;1;44784952465,6134
"Pressione_FTP";"11/08/2022 22:51:33";26,53091;1;44784952465,6134
"CosPhi_FTP";"11/08/2022 22:51:33";0,9998;1;44784952465,6134
"Portata_FTP";"11/08/2022 23:06:33";33,56721;1;44784962882,9167
"Potenza_FTP";"11/08/2022 23:06:33";58,1805;1;44784962882,9167
"Pressione_FTP";"11/08/2022 23:06:33";26,61273;1;44784962882,9167
"CosPhi_FTP";"11/08/2022 23:06:33";0,9998;1;44784962882,9167
"Portata_FTP";"11/08/2022 23:21:33";33,64896;1;44784973300,2662
"Potenza_FTP";"11/08/2022 23:21:33";58,006;1;44784973300,2662
"Pressione_FTP";"11/08/2022 23:21:33";26,62364;1;44784973300,2662
"CosPhi_FTP";"11/08/2022 23:21:33";0,9999;1;44784973300,2662
"Portata_FTP";"11/08/2022 23:36:33";33,6535;1;44784983716,1921
"Potenza_FTP";"11/08/2022 23:36:33";57,904;1;44784983716,1921
"Pressione_FTP";"11/08/2022 23:36:33";26,57818;1;44784983716,1921
"CosPhi_FTP";"11/08/2022 23:36:33";0,9998;1;44784983716,1921
"Portata_FTP";"11/08/2022 23:51:33";33,65577;1;44784994133,7037
"Potenza_FTP";"11/08/2022 23:51:33";58,238;1;44784994133,7037
"Pressione_FTP";"11/08/2022 23:51:33";26,55091;1;44784994133,7037
"CosPhi_FTP";"11/08/2022 23:51:33";0,9999;1;44784994133,7037
"Portata_FTP";"12/08/2022 00:06:33";33,6535;1;44785004549,5833
"Potenza_FTP";"12/08/2022 00:06:33";57,9125;1;44785004549,5833
"Pressione_FTP";"12/08/2022 00:06:33";26,52182;1;44785004549,5833
"CosPhi_FTP";"12/08/2022 00:06:33";0,9998;1;44785004549,5833
"Portata_FTP";"12/08/2022 00:21:33";33,65577;1;44785014966,088
"Potenza_FTP";"12/08/2022 00:21:33";58,499;1;44785014966,088
"Pressione_FTP";"12/08/2022 00:21:33";26,64182;1;44785014966,088
"CosPhi_FTP";"12/08/2022 00:21:33";0,9998;1;44785014966,088
"Portata_FTP";"12/08/2022 00:36:33";33,58538;1;44785025384,6412
"Potenza_FTP";"12/08/2022 00:36:33";58,12;1;44785025384,6412
"Pressione_FTP";"12/08/2022 00:36:33";26,63273;1;44785025384,6412
"CosPhi_FTP";"12/08/2022 00:36:33";0,9998;1;44785025384,6412
"Portata_FTP";"12/08/2022 00:51:33";33,60127;1;44785035802,2454
"Potenza_FTP";"12/08/2022 00:51:33";58,0455;1;44785035802,2454
"Pressione_FTP";"12/08/2022 00:51:33";26,55273;1;44785035802,2454
"CosPhi_FTP";"12/08/2022 00:51:33";0,9998;1;44785035802,2454
"Portata_FTP";"12/08/2022 01:06:33";33,53769;1;44785046218,7616
"Potenza_FTP";"12/08/2022 01:06:33";58,133;1;44785046218,7616
"Pressione_FTP";"12/08/2022 01:06:33";26,58909;1;44785046218,7616
"CosPhi_FTP";"12/08/2022 01:06:33";0,9999;1;44785046218,7616
"Portata_FTP";"12/08/2022 01:21:33";33,6149;1;44785056635,6019
"Potenza_FTP";"12/08/2022 01:21:33";58,1675;1;44785056635,6019
"Pressione_FTP";"12/08/2022 01:21:33";26,63455;1;44785056635,6019
"CosPhi_FTP";"12/08/2022 01:21:33";0,9999;1;44785056635,6019
"Portata_FTP";"12/08/2022 01:36:33";33,60582;1;44785067052,4653
"Potenza_FTP";"12/08/2022 01:36:33";58,0665;1;44785067052,4653
"Pressione_FTP";"12/08/2022 01:36:33";26,54364;1;44785067052,4653
"CosPhi_FTP";"12/08/2022 01:36:33";0,9999;1;44785067052,4653
"Portata_FTP";"12/08/2022 01:51:33";33,67847;1;44785077469,0741
"Potenza_FTP";"12/08/2022 01:51:33";58,3865;1;44785077469,0741
"Pressione_FTP";"12/08/2022 01:51:33";26,63455;1;44785077469,0741
"CosPhi_FTP";"12/08/2022 01:51:33";0,9999;1;44785077469,0741
"Portata_FTP";"12/08/2022 02:06:33";33,61944;1;44785087885,8102
"Potenza_FTP";"12/08/2022 02:06:33";58,0515;1;44785087885,8102
"Pressione_FTP";"12/08/2022 02:06:33";26,57455;1;44785087885,8102
"CosPhi_FTP";"12/08/2022 02:06:33";0,9999;1;44785087885,8102
"Portata_FTP";"12/08/2022 02:21:33";33,55586;1;44785098302,6505
"Potenza_FTP";"12/08/2022 02:21:33";57,5305;1;44785098302,6505
"Pressione_FTP";"12/08/2022 02:21:33";26,53091;1;44785098302,6505
"CosPhi_FTP";"12/08/2022 02:21:33";0,9999;1;44785098302,6505
"Portata_FTP";"12/08/2022 02:36:33";33,61036;1;44785108719,6528
"Potenza_FTP";"12/08/2022 02:36:33";58,2465;1;44785108719,6528
"Pressione_FTP";"12/08/2022 02:36:33";26,63091;1;44785108719,6528
"CosPhi_FTP";"12/08/2022 02:36:33";0,9998;1;44785108719,6528
"Portata_FTP";"12/08/2022 02:51:33";33,61944;1;44785119136,4352
"Potenza_FTP";"12/08/2022 02:51:33";58,212;1;44785119136,4352
"Pressione_FTP";"12/08/2022 02:51:33";26,62;1;44785119136,4352
"CosPhi_FTP";"12/08/2022 02:51:33";0,9998;1;44785119136,4352
"Portata_FTP";"12/08/2022 03:06:33";33,68075;1;44785129553,912
"Potenza_FTP";"12/08/2022 03:06:33";58,1515;1;44785129553,912
"Pressione_FTP";"12/08/2022 03:06:33";26,61273;1;44785129553,912
"CosPhi_FTP";"12/08/2022 03:06:33";0,9999;1;44785129553,912
"Portata_FTP";"12/08/2022 03:21:33";33,5604;1;44785139970,4861
"Potenza_FTP";"12/08/2022 03:21:33";57,729;1;44785139970,4861
"Pressione_FTP";"12/08/2022 03:21:33";26,62909;1;44785139970,4861
"CosPhi_FTP";"12/08/2022 03:21:33";0,9999;1;44785139970,4861
"Portata_FTP";"12/08/2022 03:36:33";33,58538;1;44785150387,5926
"Potenza_FTP";"12/08/2022 03:36:33";57,8645;1;44785150387,5926
"Pressione_FTP";"12/08/2022 03:36:33";26,58546;1;44785150387,5926
"CosPhi_FTP";"12/08/2022 03:36:33";0,9999;1;44785150387,5926
"Portata_FTP";"12/08/2022 03:51:34";33,61717;1;44785160804,4792
"Potenza_FTP";"12/08/2022 03:51:34";58,435;1;44785160804,4792
"Pressione_FTP";"12/08/2022 03:51:34";26,65455;1;44785160804,4792
"CosPhi_FTP";"12/08/2022 03:51:34";0,9999;1;44785160804,4792
"Portata_FTP";"12/08/2022 04:06:33";33,76249;1;44785171220,8796
"Potenza_FTP";"12/08/2022 04:06:33";58,6185;1;44785171220,8796
"Pressione_FTP";"12/08/2022 04:06:33";26,66909;1;44785171220,8796
"CosPhi_FTP";"12/08/2022 04:06:33";0,9999;1;44785171220,8796
"Portata_FTP";"12/08/2022 04:21:34";33,55813;1;44785181638,1366
"Potenza_FTP";"12/08/2022 04:21:34";58,712;1;44785181638,1366
"Pressione_FTP";"12/08/2022 04:21:34";26,57637;1;44785181638,1366
"CosPhi_FTP";"12/08/2022 04:21:34";0,9999;1;44785181638,1366
"Portata_FTP";"12/08/2022 04:36:33";33,6921;1;44785192054,3981
"Potenza_FTP";"12/08/2022 04:36:33";58,295;1;44785192054,3981
"Pressione_FTP";"12/08/2022 04:36:33";26,62545;1;44785192054,3981
"CosPhi_FTP";"12/08/2022 04:36:33";0,9999;1;44785192054,3981
"Portata_FTP";"12/08/2022 04:51:34";33,63533;1;44785202472,1296
"Potenza_FTP";"12/08/2022 04:51:34";58,0735;1;44785202472,1296
"Pressione_FTP";"12/08/2022 04:51:34";26,66545;1;44785202472,1296
"CosPhi_FTP";"12/08/2022 04:51:34";0,9998;1;44785202472,1296
"Portata_FTP";"12/08/2022 05:06:34";33,66258;1;44785212888,8195
"Potenza_FTP";"12/08/2022 05:06:34";58,4475;1;44785212888,8195
"Pressione_FTP";"12/08/2022 05:06:34";26,65091;1;44785212888,8195
"CosPhi_FTP";"12/08/2022 05:06:34";0,9999;1;44785212888,8195
"Portata_FTP";"12/08/2022 05:21:34";33,66939;1;44785223305,9607
"Potenza_FTP";"12/08/2022 05:21:34";58,2945;1;44785223305,9607
"Pressione_FTP";"12/08/2022 05:21:34";26,65091;1;44785223305,9607
"CosPhi_FTP";"12/08/2022 05:21:34";0,9998;1;44785223305,9607
"Portata_FTP";"12/08/2022 05:36:34";33,6762;1;44785233722,7083
"Potenza_FTP";"12/08/2022 05:36:34";58,1075;1;44785233722,7083
"Pressione_FTP";"12/08/2022 05:36:34";26,63091;1;44785233722,7083
"CosPhi_FTP";"12/08/2022 05:36:34";0,9999;1;44785233722,7083
"Portata_FTP";"12/08/2022 05:51:34";33,66258;1;44785244139,4329
"Potenza_FTP";"12/08/2022 05:51:34";58,4605;1;44785244139,4329
"Pressione_FTP";"12/08/2022 05:51:34";26,64182;1;44785244139,4329
"CosPhi_FTP";"12/08/2022 05:51:34";0,9999;1;44785244139,4329
"Portata_FTP";"12/08/2022 06:06:34";33,63079;1;44785254556,3426
"Potenza_FTP";"12/08/2022 06:06:34";58,418;1;44785254556,3426
"Pressione_FTP";"12/08/2022 06:06:34";26,64909;1;44785254556,3426
"CosPhi_FTP";"12/08/2022 06:06:34";0,9999;1;44785254556,3426
"Portata_FTP";"12/08/2022 06:21:34";33,67167;1;44785264973,044
"Potenza_FTP";"12/08/2022 06:21:34";58,218;1;44785264973,044
"Pressione_FTP";"12/08/2022 06:21:34";26,64545;1;44785264973,044
"CosPhi_FTP";"12/08/2022 06:21:34";0,9999;1;44785264973,044
"Portata_FTP";"12/08/2022 06:36:34";33,64896;1;44785275390
"Potenza_FTP";"12/08/2022 06:36:34";58,42;1;44785275390
"Pressione_FTP";"12/08/2022 06:36:34";26,65818;1;44785275390
"CosPhi_FTP";"12/08/2022 06:36:34";0,9998;1;44785275390
"Portata_FTP";"12/08/2022 06:51:34";33,53315;1;44785285806,9097
"Potenza_FTP";"12/08/2022 06:51:34";58,199;1;44785285806,9097
"Pressione_FTP";"12/08/2022 06:51:34";26,62727;1;44785285806,9097
"CosPhi_FTP";"12/08/2022 06:51:34";0,9998;1;44785285806,9097
"Portata_FTP";"12/08/2022 07:06:34";33,58084;1;44785296223,3102
"Potenza_FTP";"12/08/2022 07:06:34";58,1115;1;44785296223,3102
"Pressione_FTP";"12/08/2022 07:06:34";26,64727;1;44785296223,3102
"CosPhi_FTP";"12/08/2022 07:06:34";0,9999;1;44785296223,3102
"Portata_FTP";"12/08/2022 07:21:34";33,66258;1;44785306640,1157
"Potenza_FTP";"12/08/2022 07:21:34";58,1965;1;44785306640,1157
"Pressione_FTP";"12/08/2022 07:21:34";26,66182;1;44785306640,1157
"CosPhi_FTP";"12/08/2022 07:21:34";0,9998;1;44785306640,1157
"Portata_FTP";"12/08/2022 07:36:34";33,65577;1;44785317057,8588
"Potenza_FTP";"12/08/2022 07:36:34";58,051;1;44785317057,8588
"Pressione_FTP";"12/08/2022 07:36:34";26,63091;1;44785317057,8588
"CosPhi_FTP";"12/08/2022 07:36:34";0,9999;1;44785317057,8588
"Portata_FTP";"12/08/2022 07:51:34";0;1;44785327473,7847
"Potenza_FTP";"12/08/2022 07:51:34";0;1;44785327473,7847
"Pressione_FTP";"12/08/2022 07:51:34";26,86546;1;44785327473,7847
"CosPhi_FTP";"12/08/2022 07:51:34";0,0096;1;44785327473,7847
"Portata_FTP";"12/08/2022 08:06:34";0;1;44785337891,1806
"Potenza_FTP";"12/08/2022 08:06:34";0;1;44785337891,1806
"Pressione_FTP";"12/08/2022 08:06:34";26,80909;1;44785337891,1806
"CosPhi_FTP";"12/08/2022 08:06:34";-0,0018;1;44785337891,1806
"Portata_FTP";"12/08/2022 08:21:34";9,085655E-03;1;44785348308,044
"Potenza_FTP";"12/08/2022 08:21:34";0;1;44785348308,044
"Pressione_FTP";"12/08/2022 08:21:34";26,74909;1;44785348308,044
"CosPhi_FTP";"12/08/2022 08:21:34";0,0427;1;44785348308,044
"Portata_FTP";"12/08/2022 08:36:34";0;1;44785358724,375
"Potenza_FTP";"12/08/2022 08:36:34";0;1;44785358724,375
"Pressione_FTP";"12/08/2022 08:36:34";26,85818;1;44785358724,375
"CosPhi_FTP";"12/08/2022 08:36:34";0,0049;1;44785358724,375
"Portata_FTP";"12/08/2022 08:51:34";6,814957E-03;1;44785369142,1528
"Potenza_FTP";"12/08/2022 08:51:34";0;1;44785369142,1528
"Pressione_FTP";"12/08/2022 08:51:34";26,83455;1;44785369142,1528
"CosPhi_FTP";"12/08/2022 08:51:34";0,0364;1;44785369142,1528
"Portata_FTP";"12/08/2022 09:06:34";0;1;44785379558,8773
"Potenza_FTP";"12/08/2022 09:06:34";0;1;44785379558,8773
"Pressione_FTP";"12/08/2022 09:06:34";26,85091;1;44785379558,8773
"CosPhi_FTP";"12/08/2022 09:06:34";0,0162;1;44785379558,8773
"Portata_FTP";"12/08/2022 09:21:34";0;1;44785389976,1574
"Potenza_FTP";"12/08/2022 09:21:34";0;1;44785389976,1574
"Pressione_FTP";"12/08/2022 09:21:34";26,8;1;44785389976,1574
"CosPhi_FTP";"12/08/2022 09:21:34";0,0212;1;44785389976,1574
"Portata_FTP";"12/08/2022 09:36:34";0;1;44785400392,662
"Potenza_FTP";"12/08/2022 09:36:34";0;1;44785400392,662
"Pressione_FTP";"12/08/2022 09:36:34";26,85818;1;44785400392,662
"CosPhi_FTP";"12/08/2022 09:36:34";0,0168;1;44785400392,662
"Portata_FTP";"12/08/2022 09:51:34";0;1;44785410809,0972
"Potenza_FTP";"12/08/2022 09:51:34";0;1;44785410809,0972
"Pressione_FTP";"12/08/2022 09:51:34";26,82909;1;44785410809,0972
"CosPhi_FTP";"12/08/2022 09:51:34";0,012;1;44785410809,0972
"Portata_FTP";"12/08/2022 10:06:34";0;1;44785421225,463
"Potenza_FTP";"12/08/2022 10:06:34";0;1;44785421225,463
"Pressione_FTP";"12/08/2022 10:06:34";26,86;1;44785421225,463
"CosPhi_FTP";"12/08/2022 10:06:34";-0,014;1;44785421225,463
"Portata_FTP";"12/08/2022 10:21:34";0;1;44785431642,7662
"Potenza_FTP";"12/08/2022 10:21:34";0;1;44785431642,7662
"Pressione_FTP";"12/08/2022 10:21:34";26,86;1;44785431642,7662
"CosPhi_FTP";"12/08/2022 10:21:34";-0,0257;1;44785431642,7662
"Portata_FTP";"12/08/2022 10:36:34";0;1;44785442058,9699
"Potenza_FTP";"12/08/2022 10:36:34";0;1;44785442058,9699
"Pressione_FTP";"12/08/2022 10:36:34";26,85818;1;44785442058,9699
"CosPhi_FTP";"12/08/2022 10:36:34";0,0164;1;44785442058,9699
"Portata_FTP";"12/08/2022 10:51:34";0;1;44785452475,8449
"Potenza_FTP";"12/08/2022 10:51:34";0;1;44785452475,8449
"Pressione_FTP";"12/08/2022 10:51:34";26,79455;1;44785452475,8449
"CosPhi_FTP";"12/08/2022 10:51:34";0,0276;1;44785452475,8449
"Portata_FTP";"12/08/2022 11:06:34";2,861023E-06;1;44785462892,5463
"Potenza_FTP";"12/08/2022 11:06:34";0;1;44785462892,5463
"Pressione_FTP";"12/08/2022 11:06:34";27,47273;1;44785462892,5463
"CosPhi_FTP";"12/08/2022 11:06:34";-0,0221;1;44785462892,5463
"Portata_FTP";"12/08/2022 11:21:34";0;1;44785473309,3866
"Potenza_FTP";"12/08/2022 11:21:34";0;1;44785473309,3866
"Pressione_FTP";"12/08/2022 11:21:34";27,47818;1;44785473309,3866
"CosPhi_FTP";"12/08/2022 11:21:34";-0,0131;1;44785473309,3866
"Portata_FTP";"12/08/2022 11:36:34";2,27356E-03;1;44785483726,3657
"Potenza_FTP";"12/08/2022 11:36:34";0;1;44785483726,3657
"Pressione_FTP";"12/08/2022 11:36:34";27,5;1;44785483726,3657
"CosPhi_FTP";"12/08/2022 11:36:34";-0,0251;1;44785483726,3657
"Portata_FTP";"12/08/2022 11:51:34";0;1;44785494143,6227
"Potenza_FTP";"12/08/2022 11:51:34";0;1;44785494143,6227
"Pressione_FTP";"12/08/2022 11:51:34";27,50727;1;44785494143,6227
"CosPhi_FTP";"12/08/2022 11:51:34";-0,0045;1;44785494143,6227
"Portata_FTP";"12/08/2022 12:06:34";4,544258E-03;1;44785504560,5208
"Potenza_FTP";"12/08/2022 12:06:34";0;1;44785504560,5208
"Pressione_FTP";"12/08/2022 12:06:34";27,48909;1;44785504560,5208
"CosPhi_FTP";"12/08/2022 12:06:34";-0,0082;1;44785504560,5208
"Portata_FTP";"12/08/2022 12:21:34";0;1;44785514977,338
"Potenza_FTP";"12/08/2022 12:21:34";0;1;44785514977,338
"Pressione_FTP";"12/08/2022 12:21:34";27,46909;1;44785514977,338
"CosPhi_FTP";"12/08/2022 12:21:34";0,0084;1;44785514977,338
"Portata_FTP";"12/08/2022 12:36:34";0;1;44785525394,3287
"Potenza_FTP";"12/08/2022 12:36:34";0;1;44785525394,3287
"Pressione_FTP";"12/08/2022 12:36:34";27,49818;1;44785525394,3287
"CosPhi_FTP";"12/08/2022 12:36:34";0,0195;1;44785525394,3287
"Portata_FTP";"12/08/2022 12:51:34";0;1;44785535810,5787
"Potenza_FTP";"12/08/2022 12:51:34";0;1;44785535810,5787
"Pressione_FTP";"12/08/2022 12:51:34";27,51637;1;44785535810,5787
"CosPhi_FTP";"12/08/2022 12:51:34";0,0185;1;44785535810,5787
"Portata_FTP";"12/08/2022 13:06:34";0;1;44785546228,2176
"Potenza_FTP";"12/08/2022 13:06:34";0;1;44785546228,2176
"Pressione_FTP";"12/08/2022 13:06:34";27,50909;1;44785546228,2176
"CosPhi_FTP";"12/08/2022 13:06:34";0,0167;1;44785546228,2176
"Portata_FTP";"12/08/2022 13:21:34";0;1;44785556644,9537
"Potenza_FTP";"12/08/2022 13:21:34";0;1;44785556644,9537
"Pressione_FTP";"12/08/2022 13:21:34";27,49091;1;44785556644,9537
"CosPhi_FTP";"12/08/2022 13:21:34";0,0287;1;44785556644,9537
"Portata_FTP";"12/08/2022 13:36:34";0;1;44785567061,4931
