,t,Q,P,h,Target,dt,tIn,tOff
182,2024-05-02 21:38:12,27.10718,50.119,271.899802536,54.66320446426144,9.750277777777777,2024-05-28,2024-05-28 09:53:56
183,2024-05-02 21:53:12,27.09128,50.694,274.717956,55.19737528913676,9.750277777777777,2024-05-28,2024-05-28 09:53:56
184,2024-05-02 22:08:12,26.98683,50.575,272.177885634,54.47616978515152,9.750277777777777,2024-05-28,2024-05-28 09:53:56
185,2024-05-02 22:23:12,26.896,49.5085,270.045711268,53.86750194282754,9.750277777777777,2024-05-28,2024-05-28 09:53:56
186,2024-05-02 22:38:12,26.92553,49.4475,269.378291438,53.79336476581241,9.750277777777777,2024-05-28,2024-05-28 09:53:56
187,2024-05-02 22:53:12,26.93915,49.536,270.972756902,54.13914263639786,9.750277777777777,2024-05-28,2024-05-28 09:53:56
188,2024-05-02 23:08:12,26.92553,49.793,271.43622873199996,54.20432353658176,9.750277777777777,2024-05-28,2024-05-28 09:53:56
189,2024-05-02 23:23:12,26.95958,49.6955,270.21254073200004,54.02819748078406,9.750277777777777,2024-05-28,2024-05-28 09:53:56
190,2024-05-02 23:38:12,26.88011,49.0285,269.87877983,53.802398278180775,9.750277777777777,2024-05-28,2024-05-28 09:53:56
191,2024-05-02 23:53:12,26.91644,49.555,270.750249634,54.049084264922385,9.750277777777777,2024-05-28,2024-05-28 09:53:56
192,2024-05-03 00:08:12,27.03225,49.8835,271.19526417000003,54.37085368415817,9.750277777777777,2024-05-28,2024-05-28 09:53:56
193,2024-05-03 00:23:12,27.16394,50.147,271.936819098,54.78512176022654,9.750277777777777,2024-05-28,2024-05-28 09:53:56
194,2024-05-03 00:38:12,27.19346,51.356,274.66238017,55.394354237672395,9.750277777777777,2024-05-28,2024-05-28 09:53:56
195,2024-05-03 00:53:12,27.10036,51.3505,274.773633804,55.227066163224784,9.750277777777777,2024-05-28,2024-05-28 09:53:56
196,2024-05-03 01:08:12,27.1367,51.065,272.71559453599997,54.8869200955229,9.750277777777777,2024-05-28,2024-05-28 09:53:56
197,2024-05-03 01:23:12,27.05722,50.871,274.180349072,55.020097209229874,9.750277777777777,2024-05-28,2024-05-28 09:53:56
198,2024-05-03 01:38:12,26.9505,50.4835,271.232280732,54.21382607908636,9.750277777777777,2024-05-28,2024-05-28 09:53:56
199,2024-05-03 01:53:12,27.01408,50.313,271.547482366,54.40487511815132,9.750277777777777,2024-05-28,2024-05-28 09:53:56
200,2024-05-03 02:08:12,27.11399,50.5345,272.177885634,54.73285757508015,9.750277777777777,2024-05-28,2024-05-28 09:53:56
201,2024-05-03 02:23:12,26.98683,50.8605,272.697035268,54.58007713802041,9.750277777777777,2024-05-28,2024-05-28 09:53:56
