,t,Q,P,h,Target,dt,tIn,tOff,PRlast24,EnergiaPersa,MinutiFermi,MancataProduzione,Corrispettivo
57,2024-02-11 11:55:27,51.15352,112.987,281.416220164,127.89677449064993,23.50111111111111,2024-02-10 21:26:05.053745,2024-02-11 21:10:31,80.00825909509139,0.0,0,0.0,736.9739718821052
58,2024-02-11 12:10:27,33.95933,77.07239,285.140004722,86.25808259885248,23.50111111111111,2024-02-10 21:26:05.053745,2024-02-11 21:10:31,81.13580575880071,0.0,0,0.0,736.9739718821052
59,2024-02-11 12:25:27,95.52268,197.2309,263.890254706,225.59886938259825,23.50111111111111,2024-02-10 21:26:05.053745,2024-02-11 21:10:31,79.75833848055082,0.0,0,0.0,736.9739718821052
60,2024-02-11 12:40:27,71.62459,153.1929,273.468366604,175.98795851827964,23.50111111111111,2024-02-10 21:26:05.053745,2024-02-11 21:10:31,79.72607514353844,0.0,0,0.0,736.9739718821052
61,2024-02-11 12:55:27,72.31643,153.0067,274.39459644600004,178.28969458103282,23.50111111111111,2024-02-10 21:26:05.053745,2024-02-11 21:10:31,78.60115141260505,0.0,0,0.0,736.9739718821052
62,2024-02-11 13:10:27,71.52805,150.5909,274.431714982,176.36986923880596,23.50111111111111,2024-02-10 21:26:05.053745,2024-02-11 21:10:31,78.20221179330548,0.0,0,0.0,736.9739718821052
63,2024-02-11 13:25:27,73.66794,155.3376,272.504916252,180.46551793798847,23.50111111111111,2024-02-10 21:26:05.053745,2024-02-11 21:10:31,78.87778673631135,0.0,0,0.0,736.9739718821052
64,2024-02-11 13:40:27,71.90347,152.4498,274.079700734,177.06814144179276,23.50111111111111,2024-02-10 21:26:05.053745,2024-02-11 21:10:31,78.85534398693899,0.0,0,0.0,736.9739718821052
65,2024-02-11 13:55:27,72.18771,154.0525,274.876321622,178.28479389556534,23.50111111111111,2024-02-10 21:26:05.053745,2024-02-11 21:10:31,79.14056522734431,0.0,0,0.0,736.9739718821052
66,2024-02-11 14:10:27,74.62257,158.2527,272.949624866,183.13810756980388,23.50111111111111,2024-02-10 21:26:05.053745,2024-02-11 21:10:31,79.20077242840028,0.0,0,0.0,736.9739718821052
67,2024-02-11 14:25:27,72.2038,153.22,273.00520069600003,177.11065237921966,23.50111111111111,2024-02-10 21:26:05.053745,2024-02-11 21:10:31,79.23471054097932,0.0,0,0.0,736.9739718821052
68,2024-02-11 14:40:27,72.4666,156.0919,274.41315571399997,178.67200934181395,23.50111111111111,2024-02-10 21:26:05.053745,2024-02-11 21:10:31,80.01447240954289,0.0,0,0.0,736.9739718821052
69,2024-02-11 14:55:31,73.70547,156.7135,273.301639114,181.0853517640308,23.50111111111111,2024-02-10 21:26:05.053745,2024-02-11 21:10:31,79.30406451691519,0.0,0,0.0,736.9739718821052
70,2024-02-11 15:10:31,72.13944,152.8549,274.54286664200004,177.94944530566917,23.50111111111111,2024-02-10 21:26:05.053745,2024-02-11 21:10:31,78.67331084141394,0.0,0,0.0,736.9739718821052
71,2024-02-11 15:25:31,73.48022,155.9661,273.542501702,180.64804316753478,23.50111111111111,2024-02-10 21:26:05.053745,2024-02-11 21:10:31,79.0980801984735,0.0,0,0.0,736.9739718821052
72,2024-02-11 15:40:31,72.35397,153.7052,273.28307984599996,177.65965596368443,23.50111111111111,2024-02-10 21:26:05.053745,2024-02-11 21:10:31,79.23999583903415,0.0,0,0.0,736.9739718821052
73,2024-02-11 15:55:31,73.15308,154.6987,273.542501702,179.84378317972,23.50111111111111,2024-02-10 21:26:05.053745,2024-02-11 21:10:31,78.80617089654552,0.0,0,0.0,736.9739718821052
74,2024-02-11 16:10:31,73.07263,154.8379,273.246063284,179.4513175853629,23.50111111111111,2024-02-10 21:26:05.053745,2024-02-11 21:10:31,79.04958838677827,0.0,0,0.0,736.9739718821052
75,2024-02-11 16:25:31,72.36469,153.8738,273.89451594999997,178.0835278639734,23.50111111111111,2024-02-10 21:26:05.053745,2024-02-11 21:10:31,79.13810178262469,0.0,0,0.0,736.9739718821052
76,2024-02-11 16:40:31,73.27106,155.0515,273.357214944,180.01181660970687,23.50111111111111,2024-02-10 21:26:05.053745,2024-02-11 21:10:31,78.91216327087788,0.0,0,0.0,736.9739718821052
77,2024-02-11 16:55:31,71.58704,150.0188,276.024956758,177.5401014975111,23.50111111111111,2024-02-10 21:26:05.053745,2024-02-11 21:10:31,77.39161754720001,0.0,0,0.0,736.9739718821052
78,2024-02-11 17:10:31,70.83084,150.2749,275.191319308,175.0733706557636,23.50111111111111,2024-02-10 21:26:05.053745,2024-02-11 21:10:31,78.58873852799591,0.0,0,0.0,736.9739718821052
79,2024-02-11 17:25:31,71.29207,151.1922,274.209411662,175.5846525240972,23.50111111111111,2024-02-10 21:26:05.053745,2024-02-11 21:10:31,78.83821765010335,0.0,0,0.0,736.9739718821052
80,2024-02-11 17:40:31,72.05363,152.9431,273.820380852,177.27004016680482,23.50111111111111,2024-02-10 21:26:05.053745,2024-02-11 21:10:31,79.02040405100301,0.0,0,0.0,736.9739718821052
81,2024-02-11 17:55:31,73.34078,155.7811,273.320198382,180.15870478181142,23.50111111111111,2024-02-10 21:26:05.053745,2024-02-11 21:10:31,79.21884515409843,0.0,0,0.0,736.9739718821052
82,2024-02-11 18:10:31,72.38078,153.058,273.783262316,178.05077192037126,23.50111111111111,2024-02-10 21:26:05.053745,2024-02-11 21:10:31,78.73301339016231,0.0,0,0.0,736.9739718821052
83,2024-02-11 18:25:31,71.70503,151.2102,274.042684172,176.55561839744806,23.50111111111111,2024-02-10 21:26:05.053745,2024-02-11 21:10:31,78.44120307373682,0.0,0,0.0,736.9739718821052
84,2024-02-11 18:40:31,71.60313,152.016,274.172293126,176.3880988680053,23.50111111111111,2024-02-10 21:26:05.053745,2024-02-11 21:10:31,78.93411095834719,0.0,0,0.0,736.9739718821052
85,2024-02-11 18:55:31,70.91665,150.6304,274.227868956,174.6717902270376,23.50111111111111,2024-02-10 21:26:05.053745,2024-02-11 21:10:31,78.9557605485515,0.0,0,0.0,736.9739718821052
86,2024-02-11 19:10:31,72.37542,152.7108,274.876321622,178.74838858034119,23.50111111111111,2024-02-10 21:26:05.053745,2024-02-11 21:10:31,78.24783271469289,0.0,0,0.0,736.9739718821052
87,2024-02-11 19:25:31,72.27352,152.1608,273.190487454,177.40199030575198,23.50111111111111,2024-02-10 21:26:05.053745,2024-02-11 21:10:31,78.55774263410854,0.0,0,0.0,736.9739718821052
88,2024-02-11 19:40:31,71.96246,152.4904,273.783262316,177.0217390899744,23.50111111111111,2024-02-10 21:26:05.053745,2024-02-11 21:10:31,78.89702021662454,0.0,0,0.0,736.9739718821052
89,2024-02-11 19:55:31,71.25453,151.2583,274.15383583199997,175.4566274062944,23.50111111111111,2024-02-10 21:26:05.053745,2024-02-11 21:10:31,78.93023596605644,0.0,0,0.0,736.9739718821052
90,2024-02-11 20:10:31,73.08336,155.4462,273.394231506,179.5749903767505,23.50111111111111,2024-02-10 21:26:05.053745,2024-02-11 21:10:31,79.30548944443271,0.0,0,0.0,736.9739718821052
91,2024-02-11 20:25:31,72.1609,152.5095,274.654018302,178.07444780307029,23.50111111111111,2024-02-10 21:26:05.053745,2024-02-11 21:10:31,78.4404346359819,0.0,0,0.0,736.9739718821052
92,2024-02-11 20:40:31,70.8362,150.4258,273.635094094,174.0964925512237,23.50111111111111,2024-02-10 21:26:05.053745,2024-02-11 21:10:31,79.10906863087061,0.0,0,0.0,736.9739718821052
93,2024-02-11 20:55:31,71.64603,151.8621,274.042684172,176.41034572291673,23.50111111111111,2024-02-10 21:26:05.053745,2024-02-11 21:10:31,78.8442543932889,0.0,0,0.0,736.9739718821052
94,2024-02-11 21:10:31,70.67531,148.82,273.764805022,163.25910211178658,23.50111111111111,2024-02-10 21:26:05.053745,2024-02-11 21:10:31,78.4055771212084,0.0,0,0.0,736.9739718821052
